taxa	GenLength
Pterodroma_mollis	10.55376959
Pterodroma_cahow	9.962234939
Pterodroma_hasitata	10.53697535
Pterodroma_caribbaea	11.0268234
Pterodroma_feae	11.21442659
Pterodroma_deserta	11.87517083
Pterodroma_madeira	9.444139683
Pterodroma_magentae	14.74783065
Pterodroma_incerta	11.86716155
Pterodroma_lessonii	14.8685238
Pterodroma_macroptera	16.15390938
Pterodroma_gouldi	11.87517083
Procellaria_cinerea	16.85769668
Procellaria_aequinoctialis	18.63163242
Procellaria_conspicillata	16.01879944
Procellaria_westlandica	22.52409868
Procellaria_parkinsoni	14.18525181
Ardenna_pacifica	14.24151132
Ardenna_bulleri	10.39702785
Ardenna_tenuirostris	20.15499921
Ardenna_grisea	15.50658681
Ardenna_gravis	12.33677141
Ardenna_carneipes	13.04341098
Ardenna_creatopus	12.56233485
Calonectris_leucomelas	15.90808375
Calonectris_diomedea	13.74119658
Calonectris_borealis	15.558435770000001
Calonectris_edwardsii	13.84232105
Puffinus_nativitatis	12.232473
Puffinus_subalaris	10.7905767
Puffinus_gavia	15.92687719
Puffinus_huttoni	13.70240113
Puffinus_opisthomelas	13.42283395
Puffinus_bryani	12.4339138
Puffinus_myrtae	12.21062273
Puffinus_newelli	5.974782429
Puffinus_auricularis	13.34271786
Puffinus_bailloni	10.7905767
Puffinus_persicus	10.7905767
Puffinus_bannermani	10.7905767
Puffinus_puffinus	19.8224991
Puffinus_yelkouan	13.62998182
Puffinus_mauretanicus	13.96291457
Puffinus_elegans	12.4339138
Puffinus_assimilis	11.66600923
Puffinus_lherminieri	13.67148318
Puffinus_heinrothi	13.09832811
Pseudobulweria_macgillivrayi	4.886437083
Pseudobulweria_aterrima	5.79089107
Pseudobulweria_becki	6.437715429
Pseudobulweria_rostrata	7.275167689
Bulweria_bulwerii	12.48508804
Bulweria_fallax	10.00204627
Bulweria_bifax	12.48508804
Pelecanoides_garnotii	6.873236569
Pelecanoides_magellani	6.457627266
Pelecanoides_georgicus	6.242846761
Pelecanoides_urinatrix	7.101515172
Leptoptilos_crumenifer	12.72940641
Leptoptilos_dubius	12.95800257
Leptoptilos_javanicus	11.1882499
Mycteria_americana	8.840286446
Mycteria_ibis	8.579784935
Mycteria_leucocephala	10.05498241
Mycteria_cinerea	9.213421479
Anastomus_oscitans	6.631440732
Anastomus_lamelligerus	6.078983366
Ciconia_nigra	9.710036204
Ciconia_abdimii	7.446135018
Ciconia_microscelis	9.74868064
Ciconia_episcopus	9.751087535
Ciconia_stormi	9.928362872
Ciconia_maguari	9.617997265
Ciconia_ciconia	12.48833725
Ciconia_boyciana	12.10367378
Jabiru_mycteria	10.56038885
Ephippiorhynchus_asiaticus	10.84475727
Ephippiorhynchus_senegalensis	10.70868777
Platalea_flavipes	9.103354148
Platalea_ajaja	7.852077571
Platalea_alba	9.342045485
Platalea_leucorodia	9.340384641
Platalea_minor	6.52923274
Platalea_regia	9.970333981
Threskiornis_solitarius	8.999774182
Threskiornis_aethiopicus	9.182548589
Threskiornis_bernieri	10.03039235
Threskiornis_melanocephalus	9.078551382
Threskiornis_moluccus	10.19357473
Threskiornis_spinicollis	8.824898017
Pseudibis_papillosa	7.648211451
Pseudibis_davisoni	7.798213883
Thaumatibis_gigantea	7.944600167
Geronticus_eremita	10.0556566
Geronticus_calvus	9.119116279
Nipponia_nippon	7.388794076
Bostrychia_olivacea	6.314952239
Bostrychia_bocagei	6.126718609
Bostrychia_rara	6.624067258
Bostrychia_hagedash	6.921840618
Bostrychia_carunculata	6.5718404
Theristicus_caerulescens	8.294128488
Theristicus_caudatus	7.986837771
Theristicus_branickii	7.730025406
Theristicus_melanopis	10.31482316
Cercibis_oxycerca	7.55470897
Mesembrinibis_cayennensis	5.759972748
Phimosus_infuscatus	5.617822305
Eudocimus_albus	6.506976058
Eudocimus_ruber	8.073872817
Plegadis_falcinellus	7.246297223
Plegadis_chihi	5.140344254
Plegadis_ridgwayi	6.206236842
Lophotibis_cristata	5.334121051
Zonerodius_heliosylus	6.021678985
Tigriornis_leucolopha	7.626285547
Tigrisoma_lineatum	6.532257883
Tigrisoma_fasciatum	6.431337993
Tigrisoma_mexicanum	8.033117499
Agamia_agami	5.631031192
Cochlearius_cochlearius	5.742035427
Zebrilus_undulatus	3.867290797
Botaurus_stellaris	3.956804095
Botaurus_poiciloptilus	4.788542285
Botaurus_lentiginosus	3.52468164
Botaurus_pinnatus	4.37363472
Ixobrychus_involucris	3.148827021
Ixobrychus_exilis	3.135139649
Ixobrychus_minutus	3.333237926
Ixobrychus_dubius	3.196962448
Ixobrychus_novaezelandiae	2.853463694
Ixobrychus_sinensis	2.685815363
Ixobrychus_eurhythmus	3.539076537
Ixobrychus_cinnamomeus	3.07121401
Ixobrychus_sturmii	3.534408374
Ixobrychus_flavicollis	4.269471494
Gorsachius_magnificus	4.693878019
Gorsachius_goisagi	5.295145213
Gorsachius_melanolophus	4.642761745
Calherodius_leuconotus	4.833305161
Nycticorax_duboisi	6.885204628
Nycticorax_mauritianus	6.885204628
Nycticorax_megacephalus	6.885204628
Nycticorax_nycticorax	5.994405196
Nycticorax_caledonicus	7.304193911
Nyctanassa_violacea	4.640267872
Nyctanassa_carcinocatactes	3.192358393
Butorides_striata	4.210398689
Ardeola_ralloides	4.13754143
Ardeola_grayii	4.704252893
Ardeola_bacchus	4.13144576
Ardeola_speciosa	3.973534098
Ardeola_idae	4.819638233
Ardeola_rufiventris	4.494465765
Bubulcus_ibis	6.069601865
Ardea_cinerea	8.879565058
Ardea_herodias	7.44001806
Ardea_cocoi	6.402787337
Ardea_pacifica	6.949913148
Ardea_melanocephala	5.741404053
Ardea_humbloti	7.228622562
Ardea_insignis	6.109341897
Ardea_sumatrana	8.503833186
Ardea_goliath	9.192846916
Ardea_purpurea	6.35162235
Ardea_alba	6.036657469
Ardea_brachyrhyncha	6.599671622
Ardea_intermedia	5.159377464
Ardea_plumifera	6.599671622
Syrigma_sibilatrix	5.090067553
Pilherodius_pileatus	5.634150731
Egretta_picata	3.919328498
Egretta_novaehollandiae	5.646676954
Egretta_rufescens	8.27913135
Egretta_ardesiaca	4.911087375
Egretta_vinaceigula	3.798226386
Egretta_tricolor	5.300525251
Egretta_caerulea	3.463573215
Egretta_thula	4.106743696
Egretta_garzetta	4.243232507
Egretta_gularis	4.343021504
Egretta_sacra	4.080307536
Egretta_eulophotes	5.243414237
Scopus_umbretta	4.487670121
Balaeniceps_rex	10.980509
Pelecanus_crispus	13.23602572
Pelecanus_philippensis	9.754679464
Pelecanus_rufescens	10.22818586
Pelecanus_conspicillatus	19.24347286
Pelecanus_onocrotalus	14.69613686
Pelecanus_occidentalis	9.953688603
Pelecanus_thagus	8.328244898
Pelecanus_erythrorhynchos	15.03473199
Fregata_ariel	12.45086683
Fregata_minor	17.18282856
Fregata_andrewsi	12.44557811
Fregata_magnificens	12.58221354
Fregata_aquila	12.30469012
Papasula_abbotti	10.57499752
Morus_bassanus	15.03603245
Morus_capensis	12.36914021
Morus_serrator	12.93457606
Sula_sula	9.419887979
Sula_leucogaster	11.58103036
Sula_nebouxii	9.578962811
Sula_variegata	8.356579988
Sula_dactylatra	11.092777
Sula_granti	9.770148045
Microcarbo_coronatus	6.924578672
Microcarbo_africanus	5.71743665
Microcarbo_pygmaeus	5.096302422
Microcarbo_niger	4.498098572
Microcarbo_melanoleucos	6.836960627
Poikilocarbo_gaimardi	7.845365774
Leucocarbo_magellanicus	7.743955179
Leucocarbo_bougainvilliorum	9.287570366
Leucocarbo_atriceps	9.370514137
Leucocarbo_verrucosus	6.007654255
Leucocarbo_carunculatus	8.150507896
Leucocarbo_chalconotus	9.413387987
Leucocarbo_onslowi	8.62267579
Leucocarbo_campbelli	8.575862372
Leucocarbo_ranfurlyi	10.27927823
Leucocarbo_colensoi	9.197816116
Nannopterum_auritus	7.21950274
Nannopterum_brasilianus	5.464667654
Nannopterum_harrisi	7.382597209
Urile_penicillatus	7.174787446
Urile_pelagicus	7.14754948
Urile_urile	7.071668074
Phalacrocorax_perspicillatus	6.77114998
Gulosus_aristotelis	9.257612306
Phalacrocorax_carbo	8.710598315
Phalacrocorax_capillatus	6.986504507
Phalacrocorax_capensis	6.524920239
Phalacrocorax_nigrogularis	6.647999197
Phalacrocorax_neglectus	7.862541059
Phalacrocorax_fuscicollis	4.508275101
Phalacrocorax_sulcirostris	5.47860901
Phalacrocorax_fuscescens	8.355936837
Phalacrocorax_varius	6.913181688
Phalacrocorax_punctatus	6.705073078
Phalacrocorax_featherstoni	6.541967199
Anhinga_anhinga	6.251448767
Anhinga_rufa	6.696548461
Anhinga_melanogaster	6.830026836
Anhinga_novaehollandiae	6.949523097
Burhinus_oedicnemus	7.43404827
Burhinus_indicus	6.603325706
Burhinus_senegalensis	6.331801851
Burhinus_vermiculatus	7.429194424
Burhinus_capensis	7.936100591
Burhinus_bistriatus	8.468173366
Burhinus_superciliaris	7.127886548
Burhinus_grallarius	9.478341485
Esacus_recurvirostris	8.169293398
Esacus_magnirostris	8.740768861
Chionis_albus	8.746067208
Chionis_minor	8.71950274
Pluvianellus_socialis	4.86714129
Pluvianus_aegyptius	4.595232428
Haematopus_leucopodus	12.40946708
Haematopus_ater	13.44842345
Haematopus_palliatus	10.57979184
Haematopus_meadewaldoi	12.06592692
Haematopus_moquini	12.93846278
Haematopus_ostralegus	13.28090214
Haematopus_longirostris	13.07997342
Haematopus_chathamensis	11.62154725
Haematopus_unicolor	10.35190844
Haematopus_fuliginosus	12.75141028
Ibidorhyncha_struthersii	4.334512159
Cladorhynchus_leucocephalus	5.088919905
Recurvirostra_avosetta	7.005610294
Recurvirostra_americana	4.550597019
Recurvirostra_novaehollandiae	5.676753905
Recurvirostra_andina	3.886415344
Himantopus_himantopus	5.599142123
Himantopus_novaezelandiae	5.398639306
Pluvialis_squatarola	7.553302577
Pluvialis_apricaria	4.450307267
Pluvialis_fulva	4.149693666
Pluvialis_dominica	4.088413021
Oreopholus_ruficollis	3.567854083
Phegornis_mitchellii	2.602968448
Eudromias_morinellus	4.271902014
Charadrius_aquilonius	3.773592561
Charadrius_obscurus	7.491967102
Charadrius_hiaticula	3.91495782
Charadrius_semipalmatus	3.532632541
Charadrius_placidus	3.533256316
Charadrius_dubius	3.355648027
Charadrius_wilsonia	3.796131561
Charadrius_vociferus	3.924036198
Charadrius_melodus	3.460657405
Charadrius_thoracicus	3.188782219
Charadrius_pecuarius	4.007323517
Charadrius_sanctaehelenae	4.277025154
Charadrius_tricollaris	4.047350818
Charadrius_bifrontatus	3.773592561
Charadrius_forbesi	3.265415595
Charadrius_marginatus	6.023920444
Charadrius_alexandrinus	4.057964929
Charadrius_dealbatus	3.773592561
Charadrius_nivosus	3.148432375
Charadrius_javanicus	5.059792373
Charadrius_ruficapillus	4.960398006
Charadrius_peronii	4.052868626
Charadrius_pallidus	4.130318915
Charadrius_collaris	3.877723777
Charadrius_alticola	3.040887142
Charadrius_falklandicus	4.093386729
Charadrius_bicinctus	4.480425683
Charadrius_mongolus	4.344071116
Charadrius_leschenaultii	5.798295074
Charadrius_asiaticus	4.991363237
Charadrius_veredus	4.341569508
Charadrius_montanus	4.01403855
Charadrius_modestus	4.869360387
Thinornis_cucullatus	6.762771629
Thinornis_novaeseelandiae	4.918507082
Elseyornis_melanops	3.303699763
Hoploxypterus_cayanus	4.06561133
Vanellus_vanellus	6.185876204
Vanellus_crassirostris	4.203151138
Vanellus_armatus	4.958304225
Vanellus_spinosus	4.913518578
Vanellus_duvaucelii	3.630757808
Vanellus_tectus	3.540781637
Vanellus_malabaricus	4.899255804
Vanellus_albiceps	5.162853172
Vanellus_lugubris	3.692537509
Vanellus_melanopterus	4.840018897
Vanellus_coronatus	4.48670123
Vanellus_senegallus	4.603682633
Vanellus_melanocephalus	4.004199769
Vanellus_superciliosus	3.928527197
Vanellus_cinereus	4.603048148
Vanellus_indicus	4.143502529
Vanellus_macropterus	4.899255804
Vanellus_tricolor	3.942222151
Vanellus_miles	5.155142694
Vanellus_novaehollandiae	4.899255804
Vanellus_gregarius	4.640798805
Vanellus_leucurus	4.327324657
Vanellus_chilensis	4.428666995
Vanellus_resplendens	4.079216273
Erythrogonys_cinctus	3.416396028
Peltohyas_australis	3.751351982
Anarhynchus_frontalis	6.315750893
Pedionomus_torquatus	3.023908919
Attagis_gayi	4.50228594
Attagis_malouinus	4.700601763
Thinocorus_orbignyianus	3.158239683
Thinocorus_rumicivorus	2.726157397
Rostratula_benghalensis	4.023990845
Rostratula_australis	3.936694045
Nycticryphes_semicollaris	4.679779216
Jacana_spinosa	3.480909146
Jacana_jacana	3.294872734
Hydrophasianus_chirurgus	3.30056671
Actophilornis_africanus	4.742450007
Actophilornis_albinucha	4.318250277
Metopidius_indicus	3.621707024
Irediparra_gallinacea	3.870685642
Microparra_capensis	3.769226672
Bartramia_longicauda	3.646180638
Numenius_tahitiensis	7.916148687
Numenius_phaeopus	6.456258669
Numenius_minutus	4.225381711
Numenius_borealis	5.873824182
Numenius_tenuirostris	5.348143881
Numenius_americanus	6.748466121
Numenius_arquata	9.518364315
Numenius_madagascariensis	6.849207217
Limosa_lapponica	8.434449747
Limosa_fedoa	7.439255425
Limosa_haemastica	6.29698994
Limosa_limosa	7.651186278
Arenaria_interpres	6.151059997
Arenaria_melanocephala	5.55907662
Calidris_tenuirostris	6.355211089
Calidris_canutus	6.902901295
Calidris_virgata	5.17868575
Calidris_pugnax	5.195099056
Calidris_falcinellus	3.467996134
Calidris_acuminata	5.090169128
Calidris_himantopus	4.172919294
Calidris_ferruginea	5.5274977
Calidris_temminckii	3.705359043
Calidris_subminuta	3.525018406
Calidris_pygmaea	3.354764461
Calidris_ruficollis	4.432837722
Calidris_alba	6.351770644
Calidris_alpina	7.199400859
Calidris_ptilocnemis	4.318243167
Calidris_maritima	7.092913384
Calidris_bairdii	3.570053391
Calidris_minuta	4.460257142
Calidris_minutilla	3.403927912
Calidris_fuscicollis	3.609445038
Calidris_subruficollis	3.93558609
Calidris_melanotos	4.396025167
Calidris_pusilla	3.918940547
Calidris_mauri	4.041078866
Prosobonia_leucoptera	5.98162233
Prosobonia_ellisi	5.98162233
Prosobonia_cancellata	5.16548614
Prosobonia_parvirostris	5.98162233
Limnodromus_semipalmatus	5.625851177
Limnodromus_griseus	3.974131267
Limnodromus_scolopaceus	3.771513142
Scolopax_rusticola	3.380518319
Scolopax_mira	3.58318918
Scolopax_saturata	3.244713108
Scolopax_rosenbergii	3.244713108
Scolopax_bukidnonensis	3.376307141
Scolopax_celebensis	2.961018412
Scolopax_rochussenii	2.956256361
Scolopax_minor	3.860470492
Coenocorypha_pusilla	4.3261402349999996
Coenocorypha_iredalei	5.98162233
Coenocorypha_huegeli	5.98162233
Coenocorypha_aucklandica	4.668667768
Coenocorypha_barrierensis	5.98162233
Gallinago_imperialis	3.706393772
Gallinago_jamesoni	4.204312334
Gallinago_stricklandii	4.437912836
Gallinago_solitaria	2.978265868
Gallinago_hardwickii	3.03130768
Gallinago_nemoricola	3.238874174
Gallinago_stenura	3.043056572
Gallinago_megala	3.073661679
Gallinago_nigripennis	4.039110399
Gallinago_macrodactyla	3.632422042
Gallinago_media	3.131300461
Gallinago_gallinago	3.569104375
Gallinago_delicata	2.606551743
Gallinago_paraguaiae	3.174088897
Gallinago_andina	3.174088897
Gallinago_nobilis	4.325724097
Gallinago_undulata	4.331260572
Lymnocryptes_minimus	3.142087681
Steganopus_tricolor	3.18429541
Phalaropus_lobatus	3.222582303
Phalaropus_fulicarius	3.253246216
Xenus_cinereus	4.524353946
Actitis_hypoleucos	4.422382063
Actitis_macularius	3.655805581
Tringa_ochropus	4.753713181
Tringa_solitaria	3.038332371
Tringa_brevipes	4.848265799
Tringa_incana	5.4776429
Tringa_semipalmata	5.541358723
Tringa_flavipes	4.061051404
Tringa_erythropus	4.913234085
Tringa_nebularia	6.344784467
Tringa_melanoleuca	4.856839238
Tringa_totanus	5.026408088
Tringa_glareola	3.453256211
Tringa_stagnatilis	4.061051404
Tringa_guttifer	4.835136317
Turnix_sylvaticus	2.555319056
Turnix_maculosus	2.621273486
Turnix_tanki	2.376637965
Turnix_nanus	2.921485095
Turnix_hottentottus	2.643537895
Turnix_ocellatus	3.226808364
Turnix_suscitator	2.278717276
Turnix_nigricollis	2.881348858
Turnix_melanogaster	3.239927771
Turnix_novaecaledoniae	2.921485095
Turnix_varius	3.215906536
Turnix_olivii	3.173654859
Turnix_castanotus	3.122132521
Turnix_pyrrhothorax	3.043799682
Turnix_everetti	2.84731837
Turnix_worcesteri	3.073105042
Turnix_velox	2.553524979
Ortyxelos_meiffrenii	2.876399379
Dromas_ardeola	7.2013327
Smutsornis_africanus	4.713400509
Rhinoptilus_cinctus	4.301556022
Rhinoptilus_chalcopterus	4.304550477
Rhinoptilus_bitorquatus	4.548364403
Cursorius_cursor	3.967981239
Cursorius_somalensis	3.767780019
Cursorius_rufus	3.668786062
Cursorius_temminckii	3.521438302
Cursorius_coromandelicus	3.624549571
Stiltia_isabella	3.977082115
Glareola_pratincola	3.854531521
Glareola_maldivarum	3.983767838
Glareola_nordmanni	3.118994365
Glareola_ocularis	4.367192121
Glareola_nuchalis	3.862911091
Glareola_cinerea	3.903071233
Glareola_lactea	3.370401205
Anous_stolidus	10.51187519
Anous_tenuirostris	6.121191655
Anous_minutus	8.486421935
Anous_ceruleus	5.086067636
Anous_albivittus	5.047625326
Gygis_alba	11.78717952
Gygis_microrhyncha	7.592333728
Rynchops_niger	7.011577329
Rynchops_flavirostris	5.739450713
Rynchops_albicollis	5.047294572
Saundersilarus_saundersi	5.253506804
Hydrocoloeus_minutus	5.336173634
Rhodostethia_rosea	5.354197202
Creagrus_furcatus	11.20621881
Xema_sabini	6.057992649
Pagophila_eburnea	7.899539498
Rissa_brevirostris	9.427428151
Rissa_tridactyla	9.781390857
Larus_philadelphia	6.67781153
Larus_genei	9.64045604
Larus_brunnicephalus	7.741058724
Larus_ridibundus	9.848458435
Larus_serranus	6.717151775
Larus_maculipennis	7.484585334
Larus_hartlaubii	7.744240036
Larus_cirrocephalus	7.278131681
Larus_novaehollandiae	9.852183398
Larus_bulleri	7.497637956
Larus_modestus	7.696132714
Larus_scoresbii	8.128622273
Larus_pipixcan	7.124439976
Larus_atricilla	7.865540035
Larus_fuliginosus	7.981653575
Larus_ichthyaetus	10.76229476
Larus_relictus	8.001650828
Larus_melanocephalus	7.494381984
Larus_hemprichii	8.127301439
Larus_leucophthalmus	7.427523019
Larus_audouinii	7.650584919
Larus_heermanni	8.913901392
Larus_pacificus	9.681976317
Larus_crassirostris	8.218280256
Larus_belcheri	8.210097837
Larus_atlanticus	9.184104368
Larus_delawarensis	10.06890851
Larus_canus	10.67097076
Larus_livens	11.87495372
Larus_occidentalis	12.27999724
Larus_californicus	9.7533411310000009
Larus_dominicanus	9.33690704
Larus_fuscus	12.62376603
Larus_argentatus	14.07477897
Larus_armenicus	8.486439295
Larus_michahellis	10.60559085
Larus_cachinnans	10.62521611
Larus_smithsonianus	10.62521611
Larus_glaucoides	10.84160531
Larus_schistisagus	9.509962568
Larus_glaucescens	13.81947507
Larus_hyperboreus	10.6158173
Larus_marinus	12.51374299
Onychoprion_aleuticus	8.94876682
Onychoprion_fuscatus	11.30209759
Onychoprion_anaethetus	10.06750748
Onychoprion_lunatus	11.58177816
Sternula_albifrons	9.562075141
Sternula_saundersi	7.453552471
Sternula_antillarum	8.372812288
Sternula_superciliaris	5.445558415
Sternula_lorata	7.436876495
Sternula_nereis	8.097604208
Sternula_balaenarum	7.718373278
Phaetusa_simplex	5.769371063
Gelochelidon_nilotica	9.747824285
Gelochelidon_macrotarsa	9.747824285
Hydroprogne_caspia	9.749406689
Larosterna_inca	6.916411186
Chlidonias_albostriatus	5.282619277
Chlidonias_hybrida	4.732208415
Chlidonias_leucopterus	4.381329141
Chlidonias_niger	5.682020735
Sterna_aurantia	7.860724675
Sterna_dougallii	8.35663561
Sterna_striata	8.167881795
Sterna_sumatrana	6.870876984
Sterna_hirundinacea	7.880542938
Sterna_hirundo	10.39724168
Sterna_repressa	6.293987294
Sterna_paradisaea	11.27037394
Sterna_vittata	8.740737008
Sterna_virgata	9.196219435
Sterna_forsteri	7.679346806
Sterna_trudeaui	6.793042738
Sterna_acuticauda	6.112813044
Thalasseus_bengalensis	8.2810125
Thalasseus_bernsteini	8.027036678
Thalasseus_elegans	8.902271266
Thalasseus_sandvicensis	8.530597521
Thalasseus_maximus	10.50757482
Thalasseus_bergii	11.99795478
Stercorarius_longicaudus	7.780979306
Stercorarius_parasiticus	11.21131415
Stercorarius_pomarinus	9.47828739
Catharacta_skua	15.04855339
Catharacta_maccormicki	15.40321165
Catharacta_antarctica	15.25984399
Catharacta_chilensis	13.00192453
Cerorhinca_monocerata	7.084329275
Fratercula_cirrhata	9.595511299
Fratercula_arctica	14.22956209
Fratercula_corniculata	9.558374051
Ptychoramphus_aleuticus	6.853379493
Aethia_psittacula	8.204461289
Aethia_pusilla	6.690182652
Aethia_pygmaea	7.035405446
Aethia_cristatella	8.43702878
Brachyramphus_perdix	6.163085885
Brachyramphus_marmoratus	6.559886244
Brachyramphus_brevirostris	6.346917839
Cepphus_grylle	9.218016945
Cepphus_columba	7.710186337
Cepphus_carbo	7.910281187
Synthliboramphus_antiquus	5.455651679
Synthliboramphus_wumizusume	4.794461003
Synthliboramphus_scrippsi	5.277407359
Synthliboramphus_hypoleucus	5.360586647
Synthliboramphus_craveri	4.539202994
Alca_torda	16.36956071
Pinguinus_impennis	5.98162233
Alle_alle	9.847228032
Uria_lomvia	12.9330039
Uria_aalge	14.77223838
Phodilus_badius	4.2591619
Phodilus_assimilis	4.17241468
Phodilus_prigoginei	4.702881031
Tyto_capensis	3.313669998
Tyto_longimembris	3.207765844
Tyto_tenebricosa	5.725238029
Tyto_multipunctata	4.146660821
Tyto_novaehollandiae	4.31393825
Tyto_aurantia	3.81867449
Tyto_almae	4.146660821
Tyto_nigrobrunnea	3.79243857
Tyto_inexspectata	3.782326103
Tyto_rosenbergii	3.794184509
Tyto_soumagnei	3.479905528
Tyto_alba	5.81585489
Tyto_glaucops	3.620193101
Ninox_rufa	7.730967198
Ninox_strenua	8.220095533
Ninox_connivens	6.803567762
Ninox_rudolfi	5.35897211
Ninox_boobook	4.956970197
Ninox_leucopsis	3.618865835
Ninox_novaeseelandiae	4.942059905
Ninox_japonica	3.618865835
Ninox_scutulata	4.436321022
Ninox_randi	3.618865835
Ninox_obscura	3.618865835
Ninox_affinis	5.326512593
Ninox_philippensis	4.170161087
Ninox_spilocephala	3.618865835
Ninox_leventisi	3.618865835
Ninox_reyi	3.618865835
Ninox_rumseyi	3.618865835
Ninox_spilonotus	3.618865835
Ninox_mindorensis	3.618865835
Ninox_sumbaensis	3.92835477
Ninox_burhani	3.969198998
Ninox_ochracea	5.332495497
Ninox_ios	3.985827544
Ninox_hypogramma	3.618865835
Ninox_hantu	3.618865835
Ninox_squamipila	5.271366844
Ninox_forbesi	3.618865835
Ninox_natalis	5.149301487
Ninox_meeki	4.762613504
Ninox_theomacha	4.693666592
Ninox_punctulata	4.381429248
Ninox_odiosa	4.766693176
Ninox_variegata	5.438671602
Ninox_jacquinoti	4.679384337
Ninox_granti	3.618865835
Ninox_malaitae	3.618865835
Ninox_roseoaxillaris	3.618865835
Uroglaux_dimorpha	5.035343391
Sceloglaux_albifacies	3.757465896
Mascarenotus_grucheti	3.757465896
Mascarenotus_murivorus	3.757465896
Mascarenotus_sauzieri	3.757465896
Surnia_ulula	3.258330764
Glaucidium_passerinum	2.192993449
Glaucidium_brodiei	2.247669693
Glaucidium_perlatum	3.099597305
Glaucidium_tephronotum	3.150935348
Glaucidium_sjostedti	3.877200125
Glaucidium_cuculoides	3.384961902
Glaucidium_castanopterum	2.795327082
Glaucidium_radiatum	3.369915834
Glaucidium_castanotum	3.182127419
Glaucidium_capense	3.640917044
Glaucidium_castaneum	3.179752671
Glaucidium_albertinum	2.886774594
Glaucidium_gnoma	2.412193292
Glaucidium_californicum	2.66274972
Glaucidium_cobanense	2.25742881
Glaucidium_hoskinsii	2.25742881
Glaucidium_costaricanum	3.004318892
Glaucidium_nubicola	3.050642434
Glaucidium_jardinii	2.992903803
Glaucidium_bolivianum	2.728708962
Glaucidium_palmarum	2.659642031
Glaucidium_sanchezi	3.047580038
Glaucidium_griseiceps	2.71245372
Glaucidium_parkeri	2.950783893
Glaucidium_hardyi	2.771760391
Glaucidium_minutissimum	2.628165436
Glaucidium_mooreorum	2.701782772
Glaucidium_brasilianum	2.930105264
Glaucidium_tucumanum	2.25742881
Glaucidium_peruanum	2.660509535
Glaucidium_nana	2.538137242
Glaucidium_siju	2.88983738
Xenoglaux_loweryi	3.347129465
Micrathene_whitneyi	2.606385289
Athene_cunicularia	3.059077808
Athene_brama	3.496153626
Athene_noctua	3.424326543
Athene_superciliaris	3.652187317
Heteroglaux_blewitti	4.845312551
Aegolius_funereus	4.116172628
Aegolius_gradyi	3.208638654
Aegolius_acadicus	2.61847962
Aegolius_ridgwayi	2.568455833
Aegolius_harrisii	4.263070419
Otus_sagittatus	2.401159831
Otus_rufescens	2.290516376
Otus_thilohoffmanni	2.461493065
Otus_icterorhynchus	2.260784274
Otus_ireneae	2.040254029
Otus_gurneyi	2.96169757
Otus_semitorques	2.929930336
Otus_lettia	2.956798584
Otus_lempiji	2.956798584
Otus_bakkamoena	3.006616457
Otus_megalotis	3.017490367
Otus_nigrorum	2.409870322
Otus_everetti	2.916666019
Otus_fuliginosus	2.968781115
Otus_mentawi	2.968781115
Otus_silvicola	2.505830389
Otus_enganensis	2.413970512
Otus_umbra	2.383165115
Otus_alius	2.491909833
Otus_balli	2.597496916
Otus_alfredi	2.505380626
Otus_spilocephalus	2.247715676
Otus_angelinae	2.614493842
Otus_brookii	2.904900453
Otus_pamelae	2.409870322
Otus_pembaensis	2.532602626
Otus_senegalensis	2.189814873
Otus_feae	2.409870322
Otus_hartlaubi	2.307778144
Otus_scops	2.118684238
Otus_brucei	1.912029382
Otus_longicornis	2.477761128
Otus_mirus	2.132516112
Otus_mindorensis	2.471405812
Otus_rutilus	2.047792766
Otus_mayottensis	2.367569256
Otus_capnodes	2.459057065
Otus_pauliani	2.167429544
Otus_moheliensis	2.391511532
Otus_socotranus	2.409870322
Otus_insularis	2.511630146
Otus_sunia	1.974992618
Otus_elegans	3.339410698
Otus_siaoensis	2.715936715
Otus_manadensis	2.349529143
Otus_mendeni	2.409870322
Otus_sulaensis	2.409870322
Otus_collari	2.302430837
Otus_mantananensis	2.401412639
Otus_magicus	2.423215572
Otus_jolandae	2.409870322
Otus_tempestatis	2.409870322
Otus_beccarii	2.730679328
Pyrroglaux_podargina	4.057100503
Ptilopsis_leucotis	4.719122943
Ptilopsis_granti	4.243251428
Asio_stygius	6.561995095
Asio_otus	4.927442511
Asio_abyssinicus	4.815913934
Asio_madagascariensis	4.575796729
Asio_clamator	5.557413705
Asio_flammeus	3.982087093
Asio_capensis	6.005187726
Pseudoscops_grammicus	5.850071782
Nesasio_solomonensis	7.029761647
Psiloscops_flammeolus	2.988728353
Megascops_kennicottii	3.55858021
Megascops_seductus	3.258285539
Megascops_cooperi	2.946166642
Megascops_asio	3.933060173
Megascops_trichopsis	2.804824262
Megascops_choliba	3.421574252
Megascops_roboratus	3.184828025
Megascops_koepckeae	3.056443772
Megascops_clarkii	3.312228458
Megascops_barbarus	2.476476043
Megascops_colombianus	3.421455536
Megascops_ingens	3.357867063
Megascops_petersoni	3.02797665
Megascops_marshalli	2.928865232
Megascops_watsonii	3.197060789
Megascops_guatemalae	3.116592983
Megascops_vermiculatus	3.677269903
Megascops_hoyi	2.922615303
Megascops_atricapilla	2.967851546
Megascops_sanctaecatarinae	3.393099301
